grid#	st#	step	ml_c	gt_c	dist	p(gt)
0	4	96	(0, 98)	(1, 97)	1.414	0.090
0	4	97	(0, 98)	(1, 97)	1.414	0.090
0	4	98	(0, 98)	(1, 97)	1.414	0.090
0	4	99	(0, 98)	(1, 97)	1.414	0.090
0	4	100	(0, 98)	(1, 97)	1.414	0.090
Already at last step
0	5	1	(0, 0)	(22, 67)	70.520	0.000
0	5	2	(56, 0)	(21, 67)	75.591	0.001
0	5	3	(23, 0)	(20, 67)	67.067	0.002
0	5	4	(0, 3)	(20, 67)	67.052	0.000
0	5	5	(19, 66)	(19, 67)	1.000	0.002
0	5	6	(80, 78)	(18, 67)	62.968	0.003
0	5	7	(80, 78)	(18, 66)	63.151	0.008
0	5	8	(80, 78)	(18, 65)	63.348	0.015
0	5	9	(79, 78)	(17, 65)	63.348	0.045
0	5	10	(79, 78)	(16, 65)	64.327	0.018
0	5	11	(26, 1)	(16, 66)	65.765	0.030
0	5	12	(26, 2)	(16, 67)	65.765	0.045
0	5	13	(79, 81)	(16, 68)	64.327	0.013
0	5	14	(78, 74)	(17, 68)	61.294	0.047
0	5	15	(85, 77)	(17, 69)	68.469	0.137
0	5	16	(84, 77)	(16, 69)	68.469	0.193
0	5	17	(83, 77)	(15, 69)	68.469	0.203
0	5	18	(15, 70)	(15, 69)	1.000	0.040
0	5	19	(15, 71)	(15, 70)	1.000	0.088
0	5	20	(15, 72)	(15, 71)	1.000	0.130
0	5	21	(15, 72)	(15, 72)	0.000	0.250
0	5	22	(15, 73)	(15, 73)	0.000	0.804
0	5	23	(16, 73)	(16, 73)	0.000	0.862
0	5	24	(16, 73)	(16, 73)	0.000	0.947
0	5	25	(15, 73)	(15, 73)	0.000	0.979
0	5	26	(15, 74)	(15, 74)	0.000	0.986
0	5	27	(14, 74)	(14, 74)	0.000	0.896
0	5	28	(14, 75)	(14, 75)	0.000	0.984
0	5	29	(15, 75)	(15, 75)	0.000	0.984
0	5	30	(16, 75)	(16, 75)	0.000	0.990
0	5	31	(16, 75)	(16, 75)	0.000	0.997
0	5	32	(17, 75)	(17, 75)	0.000	0.898
0	5	33	(18, 75)	(18, 75)	0.000	0.808
0	5	34	(19, 75)	(19, 75)	0.000	0.727
0	5	35	(19, 76)	(19, 76)	0.000	0.631
0	5	36	(20, 76)	(20, 76)	0.000	0.614
0	5	37	(21, 76)	(21, 76)	0.000	0.555
0	5	38	(21, 77)	(21, 77)	0.000	0.703
0	5	39	(21, 78)	(21, 78)	0.000	0.925
0	5	40	(21, 79)	(21, 79)	0.000	0.966
0	5	41	(20, 79)	(20, 79)	0.000	0.984
0	5	42	(19, 79)	(19, 79)	0.000	0.993
0	5	43	(19, 78)	(19, 78)	0.000	0.993
0	5	44	(19, 77)	(19, 77)	0.000	0.993
0	5	45	(19, 76)	(19, 76)	0.000	0.993
0	5	46	(19, 75)	(19, 75)	0.000	0.895
0	5	47	(19, 74)	(19, 74)	0.000	0.987
0	5	48	(20, 74)	(20, 74)	0.000	0.979
0	5	49	(20, 73)	(20, 73)	0.000	0.883
0	5	50	(19, 73)	(19, 73)	0.000	0.882
0	5	51	(19, 73)	(19, 73)	0.000	0.980
0	5	52	(19, 73)	(19, 73)	0.000	0.990
0	5	53	(19, 73)	(19, 73)	0.000	0.998
0	5	54	(19, 73)	(19, 73)	0.000	0.999
0	5	55	(19, 73)	(19, 73)	0.000	0.999
0	5	56	(19, 73)	(19, 73)	0.000	1.000
0	5	57	(19, 73)	(19, 73)	0.000	1.000
0	5	58	(19, 73)	(19, 73)	0.000	1.000
0	5	59	(19, 73)	(19, 73)	0.000	1.000
0	5	60	(20, 73)	(20, 73)	0.000	0.900
0	5	61	(20, 74)	(20, 74)	0.000	0.885
0	5	62	(19, 74)	(19, 74)	0.000	0.986
0	5	63	(19, 75)	(19, 75)	0.000	0.985
0	5	64	(18, 75)	(18, 75)	0.000	0.888
0	5	65	(18, 74)	(18, 74)	0.000	0.884
0	5	66	(17, 74)	(17, 74)	0.000	0.985
0	5	67	(17, 73)	(17, 73)	0.000	0.886
0	5	68	(17, 73)	(17, 73)	0.000	0.901
0	5	69	(17, 72)	(17, 72)	0.000	0.987
0	5	70	(17, 72)	(17, 72)	0.000	0.884
0	5	71	(17, 72)	(17, 72)	0.000	0.993
0	5	72	(17, 73)	(17, 73)	0.000	0.992
0	5	73	(16, 73)	(16, 73)	0.000	0.887
0	5	74	(16, 72)	(16, 72)	0.000	0.873
0	5	75	(17, 72)	(17, 72)	0.000	0.985
0	5	76	(17, 72)	(17, 72)	0.000	0.677
0	5	77	(17, 71)	(17, 71)	0.000	0.969
0	5	78	(17, 70)	(17, 70)	0.000	0.991
0	5	79	(16, 70)	(16, 70)	0.000	0.993
0	5	80	(16, 70)	(16, 70)	0.000	0.665
0	5	81	(16, 71)	(16, 71)	0.000	0.675
0	5	82	(15, 71)	(15, 71)	0.000	0.608
0	5	83	(14, 71)	(14, 71)	0.000	0.547
0	5	84	(13, 71)	(13, 71)	0.000	0.946
0	5	85	(12, 71)	(12, 71)	0.000	0.951
0	5	86	(11, 71)	(11, 71)	0.000	0.986
0	5	87	(11, 70)	(11, 70)	0.000	0.990
0	5	88	(10, 70)	(10, 70)	0.000	0.993
0	5	89	(10, 69)	(10, 69)	0.000	0.993
0	5	90	(10, 69)	(10, 69)	0.000	0.643
0	5	91	(10, 69)	(10, 69)	0.000	0.538
0	5	92	(11, 69)	(11, 69)	0.000	0.549
0	5	93	(12, 69)	(11, 69)	1.000	0.060
0	5	94	(12, 68)	(11, 68)	1.000	0.072
0	5	95	(11, 68)	(10, 68)	1.000	0.065
0	5	96	(10, 69)	(10, 69)	0.000	0.528
0	5	97	(11, 69)	(11, 69)	0.000	0.543
0	5	98	(11, 68)	(11, 68)	0.000	0.487
0	5	99	(12, 68)	(12, 68)	0.000	0.473
0	5	100	(12, 69)	(12, 69)	0.000	0.535
Already at last step
0	6	1	(1, 48)	(97, 18)	100.578	0.000
0	6	2	(52, 58)	(97, 19)	59.548	0.001
0	6	3	(9, 99)	(98, 19)	119.670	0.000
0	6	4	(99, 24)	(98, 19)	5.099	0.000
0	6	5	(89, 72)	(99, 19)	53.935	0.001
0	6	6	(16, 94)	(99, 19)	111.866	0.004
0	6	7	(16, 94)	(99, 19)	111.866	0.007
0	6	8	(16, 93)	(99, 18)	111.866	0.013
0	6	9	(98, 29)	(99, 18)	11.045	0.023
0	6	10	(16, 94)	(99, 19)	111.866	0.040
0	6	11	(24, 5)	(99, 20)	76.485	0.078
0	6	12	(23, 5)	(98, 20)	76.485	0.007
0	6	13	(23, 5)	(98, 19)	76.295	0.031
0	6	14	(23, 5)	(98, 19)	76.295	0.037
0	6	15	(96, 29)	(97, 19)	10.050	0.064
0	6	16	(97, 18)	(97, 18)	0.000	0.083
0	6	17	(97, 17)	(97, 17)	0.000	0.364
0	6	18	(96, 17)	(96, 17)	0.000	0.774
0	6	19	(96, 16)	(96, 16)	0.000	0.837
0	6	20	(95, 16)	(95, 16)	0.000	0.791
0	6	21	(95, 15)	(95, 15)	0.000	0.960
0	6	22	(95, 14)	(95, 14)	0.000	0.987
0	6	23	(95, 13)	(95, 13)	0.000	0.992
0	6	24	(94, 13)	(94, 13)	0.000	0.992
0	6	25	(93, 13)	(93, 13)	0.000	0.894
0	6	26	(93, 14)	(93, 14)	0.000	0.884
0	6	27	(94, 14)	(94, 14)	0.000	0.974
0	6	28	(94, 13)	(94, 13)	0.000	0.980
0	6	29	(93, 13)	(93, 13)	0.000	0.888
0	6	30	(92, 13)	(92, 13)	0.000	0.986
0	6	31	(92, 13)	(92, 13)	0.000	0.689
0	6	32	(91, 13)	(91, 13)	0.000	0.697
0	6	33	(90, 13)	(90, 13)	0.000	0.881
0	6	34	(90, 13)	(90, 13)	0.000	0.762
0	6	35	(89, 13)	(89, 13)	0.000	0.798
0	6	36	(88, 12)	(89, 12)	1.000	0.127
0	6	37	(87, 12)	(88, 12)	1.000	0.182
0	6	38	(87, 12)	(87, 12)	0.000	0.662
0	6	39	(87, 11)	(87, 11)	0.000	0.852
0	6	40	(88, 11)	(88, 11)	0.000	0.971
0	6	41	(88, 11)	(88, 11)	0.000	0.652
0	6	42	(89, 11)	(89, 11)	0.000	0.909
0	6	43	(90, 11)	(90, 11)	0.000	0.930
0	6	44	(90, 11)	(90, 11)	0.000	0.628
0	6	45	(90, 11)	(90, 11)	0.000	0.697
0	6	46	(90, 11)	(90, 11)	0.000	0.702
0	6	47	(91, 11)	(91, 11)	0.000	0.698
0	6	48	(91, 11)	(91, 11)	0.000	0.702
0	6	49	(91, 11)	(91, 11)	0.000	0.705
0	6	50	(91, 11)	(91, 11)	0.000	0.706
0	6	51	(91, 12)	(91, 12)	0.000	0.969
0	6	52	(91, 13)	(91, 12)	1.000	0.102
0	6	53	(92, 12)	(92, 12)	0.000	0.604
0	6	54	(92, 13)	(92, 13)	0.000	0.957
0	6	55	(92, 13)	(92, 13)	0.000	0.963
0	6	56	(92, 13)	(92, 13)	0.000	0.963
0	6	57	(91, 13)	(91, 13)	0.000	0.957
0	6	58	(91, 14)	(91, 14)	0.000	0.985
0	6	59	(90, 14)	(90, 14)	0.000	0.978
0	6	60	(90, 13)	(90, 13)	0.000	0.887
0	6	61	(91, 13)	(91, 13)	0.000	0.882
0	6	62	(91, 14)	(91, 14)	0.000	0.986
0	6	63	(90, 14)	(90, 14)	0.000	0.980
0	6	64	(90, 13)	(90, 13)	0.000	0.888
0	6	65	(90, 12)	(90, 12)	0.000	0.809
0	6	66	(90, 11)	(90, 11)	0.000	0.979
0	6	67	(91, 11)	(91, 11)	0.000	0.988
0	6	68	(91, 10)	(91, 10)	0.000	0.983
0	6	69	(91, 10)	(91, 10)	0.000	0.991
0	6	70	(91, 10)	(91, 10)	0.000	0.998
0	6	71	(91, 11)	(91, 11)	0.000	0.993
0	6	72	(91, 12)	(91, 12)	0.000	0.993
0	6	73	(92, 12)	(92, 12)	0.000	0.900
0	6	74	(92, 13)	(92, 13)	0.000	0.987
0	6	75	(92, 13)	(92, 13)	0.000	0.994
0	6	76	(91, 13)	(91, 13)	0.000	0.988
0	6	77	(91, 12)	(91, 12)	0.000	0.987
0	6	78	(90, 12)	(90, 12)	0.000	0.987
0	6	79	(89, 12)	(89, 12)	0.000	0.992
0	6	80	(89, 13)	(89, 13)	0.000	0.993
0	6	81	(89, 14)	(89, 14)	0.000	0.993
0	6	82	(88, 14)	(88, 14)	0.000	0.993
0	6	83	(87, 14)	(87, 14)	0.000	0.992
0	6	84	(87, 14)	(87, 14)	0.000	0.999
0	6	85	(86, 14)	(86, 14)	0.000	0.899
0	6	86	(86, 14)	(86, 14)	0.000	0.989
0	6	87	(86, 14)	(86, 14)	0.000	0.998
0	6	88	(86, 15)	(86, 15)	0.000	0.994
0	6	89	(86, 15)	(86, 15)	0.000	0.678
0	6	90	(86, 16)	(86, 16)	0.000	0.687
0	6	91	(86, 17)	(86, 17)	0.000	0.649
0	6	92	(86, 18)	(86, 17)	1.000	0.130
0	6	93	(85, 17)	(85, 17)	0.000	0.705
0	6	94	(85, 16)	(85, 16)	0.000	0.969
0	6	95	(85, 15)	(85, 15)	0.000	0.989
0	6	96	(84, 15)	(84, 15)	0.000	0.983
0	6	97	(84, 14)	(84, 14)	0.000	0.984
0	6	98	(84, 13)	(84, 13)	0.000	0.992
0	6	99	(84, 13)	(84, 13)	0.000	0.998
0	6	100	(84, 13)	(84, 13)	0.000	0.999
Already at last step
0	7	1	(1, 14)	(85, 84)	109.343	0.000
0	7	2	(2, 43)	(86, 84)	93.472	0.000
0	7	3	(28, 4)	(86, 85)	99.624	0.000
0	7	4	(41, 9)	(85, 85)	87.818	0.000
0	7	5	(91, 37)	(84, 85)	48.508	0.001
0	7	6	(90, 37)	(83, 85)	48.508	0.002
0	7	7	(12, 80)	(83, 84)	71.113	0.003
0	7	8	(26, 16)	(84, 84)	89.376	0.005
0	7	9	(90, 24)	(85, 84)	60.208	0.027
0	7	10	(90, 25)	(85, 85)	60.208	0.036
0	7	11	(89, 25)	(84, 85)	60.208	0.052
0	7	12	(89, 24)	(84, 84)	60.208	0.054
0	7	13	(84, 83)	(84, 83)	0.000	0.214
0	7	14	(83, 83)	(83, 83)	0.000	0.275
0	7	15	(83, 84)	(83, 84)	0.000	0.257
0	7	16	(84, 84)	(84, 84)	0.000	0.265
0	7	17	(83, 83)	(84, 84)	1.414	0.072
0	7	18	(84, 83)	(84, 83)	0.000	0.228
0	7	19	(84, 82)	(84, 82)	0.000	0.307
0	7	20	(83, 82)	(84, 82)	1.000	0.049
0	7	21	(84, 83)	(84, 83)	0.000	0.169
0	7	22	(84, 84)	(84, 84)	0.000	0.173
0	7	23	(83, 84)	(83, 84)	0.000	0.203
0	7	24	(9, 2)	(82, 84)	109.786	0.054
0	7	25	(9, 2)	(81, 84)	109.124	0.187
0	7	26	(9, 1)	(81, 83)	109.124	0.299
0	7	27	(10, 1)	(82, 83)	109.124	0.401
0	7	28	(83, 83)	(82, 83)	1.000	0.082
0	7	29	(82, 84)	(82, 84)	0.000	0.533
0	7	30	(82, 84)	(82, 84)	0.000	0.905
0	7	31	(81, 84)	(81, 84)	0.000	0.983
0	7	32	(81, 85)	(81, 85)	0.000	0.897
0	7	33	(81, 86)	(81, 86)	0.000	0.986
0	7	34	(80, 86)	(80, 86)	0.000	0.993
0	7	35	(80, 85)	(80, 85)	0.000	0.987
0	7	36	(80, 84)	(80, 84)	0.000	0.889
0	7	37	(79, 84)	(79, 84)	0.000	0.889
0	7	38	(79, 83)	(79, 83)	0.000	0.805
0	7	39	(80, 83)	(80, 83)	0.000	0.801
0	7	40	(80, 84)	(80, 84)	0.000	0.750
0	7	41	(79, 84)	(79, 84)	0.000	0.745
0	7	42	(79, 85)	(79, 85)	0.000	0.691
0	7	43	(79, 87)	(79, 86)	1.000	0.192
0	7	44	(79, 87)	(79, 87)	0.000	0.855
0	7	45	(80, 87)	(80, 87)	0.000	0.852
0	7	46	(80, 89)	(80, 88)	1.000	0.246
0	7	47	(80, 89)	(80, 89)	0.000	0.723
0	7	48	(79, 89)	(80, 89)	1.000	0.088
0	7	49	(79, 88)	(80, 88)	1.000	0.097
0	7	50	(79, 88)	(80, 87)	1.414	0.348
0	7	51	(79, 87)	(79, 87)	0.000	0.636
0	7	52	(79, 86)	(79, 86)	0.000	0.955
0	7	53	(80, 86)	(80, 86)	0.000	0.898
0	7	54	(80, 86)	(80, 86)	0.000	0.381
0	7	55	(80, 85)	(80, 85)	0.000	0.648
0	7	56	(81, 85)	(81, 85)	0.000	0.588
0	7	57	(81, 85)	(81, 85)	0.000	0.855
0	7	58	(81, 85)	(81, 85)	0.000	0.970
0	7	59	(81, 86)	(81, 86)	0.000	0.991
0	7	60	(81, 87)	(81, 87)	0.000	0.893
0	7	61	(82, 87)	(82, 87)	0.000	0.804
0	7	62	(83, 87)	(83, 87)	0.000	0.723
0	7	63	(84, 87)	(83, 87)	1.000	0.217
0	7	64	(84, 88)	(83, 88)	1.000	0.196
0	7	65	(83, 88)	(82, 88)	1.000	0.183
0	7	66	(83, 89)	(82, 88)	1.414	0.204
0	7	67	(83, 90)	(82, 88)	2.236	0.222
0	7	68	(84, 90)	(83, 88)	2.236	0.149
0	7	69	(84, 91)	(83, 89)	2.236	0.183
0	7	70	(84, 92)	(83, 90)	2.236	0.242
0	7	71	(82, 90)	(82, 90)	0.000	0.815
0	7	72	(81, 90)	(81, 90)	0.000	0.960
0	7	73	(80, 90)	(80, 90)	0.000	0.983
0	7	74	(80, 91)	(80, 91)	0.000	0.892
0	7	75	(79, 91)	(79, 91)	0.000	0.985
0	7	76	(79, 90)	(79, 90)	0.000	0.986
0	7	77	(78, 90)	(78, 90)	0.000	0.992
0	7	78	(78, 89)	(78, 89)	0.000	0.797
0	7	79	(79, 89)	(79, 89)	0.000	0.809
0	7	80	(80, 89)	(80, 89)	0.000	0.799
0	7	81	(80, 89)	(80, 89)	0.000	0.355
0	7	82	(79, 89)	(79, 89)	0.000	0.697
0	7	83	(79, 89)	(79, 89)	0.000	0.738
0	7	84	(79, 88)	(79, 88)	0.000	0.734
0	7	85	(79, 87)	(79, 87)	0.000	0.842
0	7	86	(79, 86)	(79, 86)	0.000	0.977
0	7	87	(79, 85)	(79, 85)	0.000	0.893
0	7	88	(78, 85)	(78, 85)	0.000	0.804
0	7	89	(78, 85)	(78, 85)	0.000	0.884
0	7	90	(77, 85)	(77, 85)	0.000	0.979
0	7	91	(77, 86)	(77, 86)	0.000	0.986
0	7	92	(77, 86)	(77, 86)	0.000	0.992
0	7	93	(77, 86)	(77, 86)	0.000	0.998
0	7	94	(77, 86)	(77, 86)	0.000	0.999
0	7	95	(77, 86)	(77, 86)	0.000	1.000
0	7	96	(77, 86)	(77, 86)	0.000	1.000
0	7	97	(77, 86)	(77, 86)	0.000	1.000
0	7	98	(77, 86)	(77, 86)	0.000	1.000
0	7	99	(77, 86)	(77, 86)	0.000	1.000
0	7	100	(77, 86)	(77, 86)	0.000	1.000
Already at last step
0	8	1	(1, 48)	(90, 71)	91.924	0.000
0	8	2	(66, 82)	(90, 70)	26.833	0.000
0	8	3	(37, 71)	(91, 70)	54.009	0.000
0	8	4	(66, 82)	(91, 69)	28.178	0.001
0	8	5	(15, 0)	(91, 68)	101.980	0.000
0	8	6	(98, 13)	(90, 68)	55.579	0.001
0	8	7	(8, 11)	(90, 69)	100.439	0.002
0	8	8	(9, 95)	(91, 69)	86.023	0.003
0	8	9	(93, 35)	(91, 68)	33.061	0.008
0	8	10	(94, 35)	(92, 68)	33.061	0.011
0	8	11	(94, 35)	(92, 69)	34.059	0.015
0	8	12	(95, 35)	(92, 69)	34.132	0.003
0	8	13	(95, 34)	(92, 68)	34.132	0.005
0	8	14	(96, 34)	(93, 68)	34.132	0.005
0	8	15	(97, 34)	(94, 68)	34.132	0.043
0	8	16	(98, 34)	(95, 68)	34.132	0.143
0	8	17	(98, 35)	(95, 69)	34.132	0.173
0	8	18	(97, 35)	(94, 69)	34.132	0.173
0	8	19	(96, 35)	(94, 69)	34.059	0.203
0	8	20	(94, 69)	(94, 69)	0.000	0.398
0	8	21	(94, 69)	(94, 69)	0.000	0.581
0	8	22	(94, 69)	(94, 69)	0.000	0.661
0	8	23	(94, 69)	(94, 69)	0.000	0.741
0	8	24	(94, 69)	(94, 69)	0.000	0.784
0	8	25	(94, 69)	(94, 69)	0.000	0.803
0	8	26	(94, 68)	(94, 68)	0.000	0.360
0	8	27	(94, 68)	(94, 67)	1.000	0.087
0	8	28	(93, 68)	(93, 67)	1.000	0.103
0	8	29	(93, 68)	(93, 68)	0.000	0.558
0	8	30	(92, 68)	(92, 68)	0.000	0.693
0	8	31	(91, 68)	(92, 68)	1.000	0.152
0	8	32	(91, 67)	(92, 67)	1.000	0.146
0	8	33	(92, 66)	(92, 66)	0.000	0.623
0	8	34	(92, 66)	(92, 66)	0.000	0.939
0	8	35	(92, 67)	(92, 67)	0.000	0.953
0	8	36	(91, 67)	(91, 67)	0.000	0.879
0	8	37	(91, 68)	(91, 68)	0.000	0.799
0	8	38	(91, 68)	(91, 68)	0.000	0.508
0	8	39	(91, 67)	(91, 67)	0.000	0.680
0	8	40	(91, 67)	(91, 67)	0.000	0.918
0	8	41	(91, 67)	(91, 67)	0.000	0.973
0	8	42	(92, 67)	(92, 67)	0.000	0.890
0	8	43	(92, 68)	(92, 68)	0.000	0.804
0	8	44	(93, 68)	(92, 68)	1.000	0.163
0	8	45	(93, 68)	(93, 68)	0.000	0.573
0	8	46	(93, 67)	(93, 67)	0.000	0.679
0	8	47	(93, 66)	(93, 66)	0.000	0.812
0	8	48	(94, 65)	(93, 65)	1.000	0.202
0	8	49	(94, 65)	(94, 65)	0.000	0.826
0	8	50	(94, 66)	(94, 66)	0.000	0.971
0	8	51	(94, 66)	(94, 66)	0.000	0.996
0	8	52	(94, 67)	(94, 67)	0.000	0.891
0	8	53	(95, 67)	(95, 67)	0.000	0.984
0	8	54	(96, 67)	(96, 67)	0.000	0.991
0	8	55	(96, 66)	(96, 66)	0.000	0.899
0	8	56	(97, 66)	(97, 66)	0.000	0.808
0	8	57	(97, 68)	(97, 67)	1.000	0.309
0	8	58	(98, 67)	(98, 67)	0.000	0.846
0	8	59	(98, 67)	(98, 67)	0.000	0.563
0	8	60	(97, 67)	(97, 67)	0.000	0.837
0	8	61	(96, 69)	(97, 68)	1.414	0.156
0	8	62	(96, 69)	(97, 68)	1.414	0.029
0	8	63	(96, 70)	(97, 68)	2.236	0.101
0	8	64	(96, 68)	(96, 68)	0.000	0.631
0	8	65	(96, 67)	(96, 67)	0.000	0.655
0	8	66	(96, 66)	(96, 66)	0.000	0.828
0	8	67	(96, 65)	(96, 65)	0.000	0.797
0	8	68	(95, 65)	(95, 65)	0.000	0.964
0	8	69	(95, 65)	(95, 65)	0.000	0.985
0	8	70	(95, 65)	(95, 65)	0.000	0.987
0	8	71	(95, 65)	(95, 65)	0.000	0.984
0	8	72	(94, 65)	(94, 65)	0.000	0.979
0	8	73	(94, 65)	(94, 64)	1.000	0.327
0	8	74	(95, 65)	(94, 64)	1.414	0.352
0	8	75	(94, 65)	(94, 65)	0.000	0.892
0	8	76	(94, 65)	(94, 65)	0.000	0.397
0	8	77	(94, 65)	(94, 65)	0.000	0.300
0	8	78	(95, 65)	(95, 65)	0.000	0.387
0	8	79	(95, 65)	(95, 65)	0.000	0.795
0	8	80	(97, 66)	(95, 65)	2.236	0.242
0	8	81	(97, 67)	(95, 65)	2.828	0.340
0	8	82	(95, 65)	(95, 65)	0.000	0.763
0	8	83	(95, 65)	(95, 65)	0.000	0.735
0	8	84	(95, 65)	(95, 65)	0.000	0.529
0	8	85	(95, 65)	(95, 65)	0.000	0.733
0	8	86	(95, 65)	(95, 65)	0.000	0.858
0	8	87	(96, 65)	(96, 65)	0.000	0.876
0	8	88	(96, 66)	(96, 66)	0.000	0.869
0	8	89	(96, 67)	(96, 67)	0.000	0.796
0	8	90	(97, 67)	(97, 67)	0.000	0.707
0	8	91	(97, 66)	(97, 66)	0.000	0.829
0	8	92	(98, 66)	(98, 66)	0.000	0.937
0	8	93	(99, 66)	(99, 66)	0.000	0.976
0	8	94	(99, 67)	(99, 67)	0.000	0.882
0	8	95	(99, 68)	(99, 68)	0.000	0.794
0	8	96	(99, 68)	(99, 68)	0.000	0.814
0	8	97	(99, 67)	(99, 67)	0.000	0.856
0	8	98	(99, 67)	(99, 67)	0.000	0.875
0	8	99	(99, 67)	(99, 67)	0.000	0.877
0	8	100	(99, 68)	(99, 68)	0.000	0.799
Already at last step
0	9	1	(0, 60)	(62, 49)	62.968	0.000
0	9	2	(0, 55)	(62, 50)	62.201	0.000
0	9	3	(22, 98)	(63, 50)	63.127	0.000
0	9	4	(64, 79)	(63, 51)	28.018	0.001
0	9	5	(50, 17)	(63, 51)	36.401	0.000
0	9	6	(78, 46)	(64, 51)	14.866	0.000
0	9	7	(78, 47)	(64, 52)	14.866	0.000
0	9	8	(77, 47)	(63, 52)	14.866	0.000
0	9	9	(76, 47)	(63, 52)	13.928	0.000
0	9	10	(99, 17)	(63, 51)	49.518	0.000
0	9	11	(81, 56)	(64, 51)	17.720	0.001
0	9	12	(81, 57)	(64, 52)	17.720	0.001
0	9	13	(50, 52)	(64, 53)	14.036	0.002
0	9	14	(2, 56)	(64, 53)	62.073	0.005
0	9	15	(78, 48)	(64, 53)	14.866	0.009
0	9	16	(79, 48)	(65, 53)	14.866	0.010
0	9	17	(79, 48)	(65, 54)	15.232	0.010
0	9	18	(79, 48)	(65, 54)	15.232	0.012
0	9	19	(80, 48)	(66, 54)	15.232	0.011
0	9	20	(80, 49)	(66, 55)	15.232	0.117
0	9	21	(4, 59)	(67, 55)	63.127	0.233
0	9	22	(4, 58)	(67, 55)	63.071	0.031
0	9	23	(5, 58)	(66, 55)	61.074	0.128
0	9	24	(5, 59)	(66, 55)	61.131	0.027
0	9	25	(4, 59)	(67, 55)	63.127	0.064
0	9	26	(67, 54)	(67, 54)	0.000	0.515
0	9	27	(68, 54)	(68, 54)	0.000	0.682
0	9	28	(68, 55)	(68, 55)	0.000	0.690
0	9	29	(67, 55)	(67, 55)	0.000	0.771
0	9	30	(67, 54)	(67, 54)	0.000	0.958
0	9	31	(67, 54)	(67, 54)	0.000	0.992
0	9	32	(67, 54)	(67, 54)	0.000	0.997
0	9	33	(66, 54)	(66, 54)	0.000	0.993
0	9	34	(65, 54)	(65, 54)	0.000	0.894
0	9	35	(65, 53)	(65, 53)	0.000	0.884
0	9	36	(65, 54)	(65, 53)	1.000	0.378
0	9	37	(65, 53)	(65, 52)	1.000	0.347
0	9	38	(65, 52)	(65, 51)	1.000	0.364
0	9	39	(64, 51)	(64, 51)	0.000	0.898
0	9	40	(63, 51)	(63, 51)	0.000	0.984
0	9	41	(63, 50)	(63, 50)	0.000	0.988
0	9	42	(63, 49)	(63, 49)	0.000	0.989
0	9	43	(62, 49)	(62, 49)	0.000	0.990
0	9	44	(62, 50)	(62, 50)	0.000	0.984
0	9	45	(63, 50)	(63, 50)	0.000	0.815
0	9	46	(62, 49)	(63, 49)	1.000	0.197
0	9	47	(64, 49)	(64, 49)	0.000	0.720
0	9	48	(64, 48)	(64, 48)	0.000	0.868
0	9	49	(63, 48)	(63, 48)	0.000	0.874
0	9	50	(63, 47)	(63, 47)	0.000	0.872
0	9	51	(62, 47)	(62, 47)	0.000	0.869
0	9	52	(62, 47)	(62, 47)	0.000	0.753
0	9	53	(61, 47)	(61, 47)	0.000	0.797
0	9	54	(61, 46)	(61, 46)	0.000	0.797
0	9	55	(61, 45)	(61, 46)	1.000	0.084
0	9	56	(60, 45)	(60, 46)	1.000	0.078
0	9	57	(60, 45)	(59, 46)	1.414	0.261
0	9	58	(59, 45)	(59, 45)	0.000	0.730
0	9	59	(58, 45)	(58, 45)	0.000	0.805
0	9	60	(57, 45)	(57, 45)	0.000	0.974
0	9	61	(57, 44)	(57, 44)	0.000	0.986
0	9	62	(58, 44)	(58, 44)	0.000	0.899
0	9	63	(58, 43)	(58, 43)	0.000	0.894
0	9	64	(59, 43)	(59, 43)	0.000	0.810
0	9	65	(59, 43)	(59, 43)	0.000	0.972
0	9	66	(59, 42)	(59, 42)	0.000	0.875
0	9	67	(59, 41)	(59, 42)	1.000	0.175
0	9	68	(60, 42)	(60, 42)	0.000	0.771
0	9	69	(61, 42)	(61, 42)	0.000	0.976
0	9	70	(61, 43)	(61, 43)	0.000	0.990
0	9	71	(61, 44)	(61, 44)	0.000	0.990
0	9	72	(61, 45)	(61, 45)	0.000	0.992
0	9	73	(60, 45)	(60, 45)	0.000	0.899
0	9	74	(60, 46)	(60, 46)	0.000	0.809
0	9	75	(59, 46)	(59, 46)	0.000	0.728
0	9	76	(60, 45)	(59, 45)	1.000	0.128
0	9	77	(60, 44)	(59, 44)	1.000	0.193
0	9	78	(59, 43)	(59, 43)	0.000	0.775
0	9	79	(59, 42)	(59, 42)	0.000	0.870
0	9	80	(60, 42)	(60, 42)	0.000	0.971
0	9	81	(60, 42)	(60, 42)	0.000	0.997
0	9	82	(60, 42)	(60, 42)	0.000	0.999
0	9	83	(60, 42)	(60, 42)	0.000	1.000
0	9	84	(60, 42)	(60, 42)	0.000	1.000
0	9	85	(61, 42)	(61, 42)	0.000	0.994
0	9	86	(61, 43)	(61, 43)	0.000	0.993
0	9	87	(62, 43)	(62, 43)	0.000	0.987
0	9	88	(62, 44)	(62, 44)	0.000	0.894
0	9	89	(61, 44)	(61, 44)	0.000	0.987
0	9	90	(61, 43)	(61, 43)	0.000	0.993
0	9	91	(62, 43)	(62, 43)	0.000	0.987
0	9	92	(63, 43)	(63, 43)	0.000	0.992
